invoice_no,product_id,quantity,unit_price,customer_id,country
536857,22802,1,19.95,16883.0,United Kingdom
536857,37449,1,9.95,16883.0,United Kingdom
536858,20750,2,7.95,13520.0,Switzerland
536858,POST,2,40.0,13520.0,Switzerland
536860,22627,1,8.5,16905.0,United Kingdom
536860,22626,1,8.5,16905.0,United Kingdom
536859,22841,1,7.95,12841.0,United Kingdom
536859,21462,2,6.75,12841.0,United Kingdom
536859,22468,3,6.75,12841.0,United Kingdom
536861,22636,8,7.65,12427.0,Germany
536861,22634,8,8.5,12427.0,Germany
536861,POST,3,18.0,12427.0,Germany
536863,85135B,1,7.95,17967.0,United Kingdom
536863,22968,2,9.95,17967.0,United Kingdom
536874,82483,2,5.95,16891.0,United Kingdom
536874,21462,1,6.75,16891.0,United Kingdom
536874,22968,1,9.95,16891.0,United Kingdom
536874,22941,1,8.5,16891.0,United Kingdom
536884,21523,2,7.95,14589.0,United Kingdom
536884,48138,2,7.95,14589.0,United Kingdom
536884,48185,1,7.95,14589.0,United Kingdom
536938,21258,24,10.95,14680.0,United Kingdom
536945,47503J,1,7.95,14083.0,United Kingdom
536945,48184,1,7.95,14083.0,United Kingdom
536945,48187,2,7.95,14083.0,United Kingdom
536945,22846,1,16.95,14083.0,United Kingdom
536945,85014B,2,5.95,14083.0,United Kingdom
536945,21621,1,8.5,14083.0,United Kingdom
536945,22635,1,9.95,14083.0,United Kingdom
536946,22941,12,8.5,13013.0,United Kingdom
536946,20750,4,7.95,13013.0,United Kingdom
536946,22942,6,8.5,13013.0,United Kingdom
536946,21843,2,10.95,13013.0,United Kingdom
536947,21217,3,9.95,13013.0,United Kingdom
536947,21527,2,7.95,13013.0,United Kingdom
536947,22423,3,12.75,13013.0,United Kingdom
536947,35004C,3,5.45,13013.0,United Kingdom
536947,22468,4,6.75,13013.0,United Kingdom
536947,21843,4,10.95,13013.0,United Kingdom
536957,21523,6,7.95,17809.0,United Kingdom
536957,22624,24,7.65,17809.0,United Kingdom
536956,22423,1,12.75,14210.0,United Kingdom
536956,22061,2,9.95,14210.0,United Kingdom
536956,22890,4,9.95,14210.0,United Kingdom
536960,47590A,3,5.45,16477.0,United Kingdom
536967,POST,1,18.0,12600.0,Germany
536970,22423,120,10.95,17949.0,United Kingdom
536971,22844,4,8.5,12779.0,Poland
536972,22688,2,7.95,16926.0,United Kingdom
536972,22365,2,7.95,16926.0,United Kingdom
536972,22414,2,7.95,16926.0,United Kingdom
536972,48138,2,7.95,16926.0,United Kingdom
536972,48111,2,7.95,16926.0,United Kingdom
536972,22627,3,8.5,16926.0,United Kingdom
536972,22625,4,8.5,16926.0,United Kingdom
536972,22626,1,8.5,16926.0,United Kingdom
536972,22624,4,8.5,16926.0,United Kingdom
536972,22781,2,7.65,16926.0,United Kingdom
536973,48138,10,6.75,17787.0,United Kingdom
536973,21259,4,5.95,17787.0,United Kingdom
536973,21906,2,6.75,17787.0,United Kingdom
536973,21906,4,6.75,17787.0,United Kingdom
536973,21258,2,12.75,17787.0,United Kingdom
536973,21217,4,9.95,17787.0,United Kingdom
536973,21843,3,10.95,17787.0,United Kingdom
536974,15056BL,9,5.95,12682.0,France
536974,15056P,3,5.95,12682.0,France
536974,20679,6,5.95,12682.0,France
536974,20749,2,7.95,12682.0,France
536974,20750,2,7.95,12682.0,France
536974,POST,2,18.0,12682.0,France
536975,84352,1,16.95,14911.0,EIRE
536975,22752,6,8.5,14911.0,EIRE
536975,22844,4,8.5,14911.0,EIRE
536975,22845,4,6.35,14911.0,EIRE
536975,22846,2,16.95,14911.0,EIRE
536975,22847,2,16.95,14911.0,EIRE
536975,22848,2,16.95,14911.0,EIRE
536975,22849,2,16.95,14911.0,EIRE
536975,22946,2,16.95,14911.0,EIRE
536975,22947,2,16.95,14911.0,EIRE
536975,21064,6,5.95,14911.0,EIRE
536975,22180,4,9.95,14911.0,EIRE
536975,22423,4,12.75,14911.0,EIRE
536975,22941,12,8.5,14911.0,EIRE
536975,22942,10,8.5,14911.0,EIRE
536975,22121,12,5.45,14911.0,EIRE
536977,22968,2,9.95,17954.0,United Kingdom
536980,22423,16,10.95,17819.0,United Kingdom
536981,48138,1,7.95,14723.0,United Kingdom
536981,85136C,1,7.95,14723.0,United Kingdom
536981,21623,1,9.95,14723.0,United Kingdom
536981,85136A,1,7.95,14723.0,United Kingdom
536983,22171,4,8.5,12712.0,Germany
536983,22926,4,5.95,12712.0,Germany
536983,POST,1,18.0,12712.0,Germany
536984,20910,2,6.35,17841.0,United Kingdom
536984,22839,1,14.95,17841.0,United Kingdom
536984,21042,1,5.95,17841.0,United Kingdom
536984,22654,9,5.95,17841.0,United Kingdom
536984,84352,1,16.95,17841.0,United Kingdom
536984,21784,1,9.95,17841.0,United Kingdom
536985,22423,6,12.75,15373.0,United Kingdom
536985,21843,6,10.95,15373.0,United Kingdom
536985,21625,3,6.95,15373.0,United Kingdom
536985,22504,1,29.95,15373.0,United Kingdom
536985,21955,4,7.95,15373.0,United Kingdom
536985,22192,2,8.5,15373.0,United Kingdom
536985,22179,4,6.75,15373.0,United Kingdom
536985,22191,2,8.5,15373.0,United Kingdom
536987,90195B,1,8.95,17198.0,United Kingdom
536987,90196B,1,12.75,17198.0,United Kingdom
536987,90152B,1,5.95,17198.0,United Kingdom
536987,90151,1,8.5,17198.0,United Kingdom
536987,48184,1,7.95,17198.0,United Kingdom
536987,48194,1,7.95,17198.0,United Kingdom
536987,20685,2,7.95,17198.0,United Kingdom
536987,22781,2,7.65,17198.0,United Kingdom
536987,21623,2,9.95,17198.0,United Kingdom
536988,22968,2,9.95,17238.0,United Kingdom
536988,21623,3,9.95,17238.0,United Kingdom
536988,20749,1,7.95,17238.0,United Kingdom
536988,20750,1,7.95,17238.0,United Kingdom
536988,22634,1,9.95,17238.0,United Kingdom
536989,85135B,1,7.95,17238.0,United Kingdom
536989,15056BL,1,5.95,17238.0,United Kingdom
536989,15056N,1,5.95,17238.0,United Kingdom
536989,21054,1,8.95,17238.0,United Kingdom
536989,22618,1,9.95,17238.0,United Kingdom
536990,POST,1,28.0,12793.0,Portugal
536993,84562A,1,7.95,14396.0,United Kingdom
536993,84865,1,8.5,14396.0,United Kingdom
536993,21955,1,7.95,14396.0,United Kingdom
536994,84880,9,5.95,14898.0,United Kingdom
536994,21781,1,14.95,14898.0,United Kingdom
537022,84614A,2,5.95,12725.0,Italy
537022,POST,2,28.0,12725.0,Italy
537023,22509,1,16.95,16725.0,United Kingdom
537023,22786,1,5.95,16725.0,United Kingdom
537023,48187,1,7.95,16725.0,United Kingdom
537023,22660,1,7.95,16725.0,United Kingdom
537026,21217,2,9.95,12395.0,Belgium
537026,POST,2,18.0,12395.0,Belgium
537034,21843,2,10.95,13081.0,United Kingdom
537036,22660,1,7.95,15545.0,United Kingdom
537036,21360,1,9.95,15545.0,United Kingdom
537036,22625,1,8.5,15545.0,United Kingdom
537036,35004C,1,5.45,15545.0,United Kingdom
537036,85135C,1,7.95,15545.0,United Kingdom
537038,21523,10,6.75,15465.0,United Kingdom
537038,21524,3,7.95,15465.0,United Kingdom
537038,21754,3,5.95,15465.0,United Kingdom
537038,21755,3,5.95,15465.0,United Kingdom
537038,22423,16,10.95,15465.0,United Kingdom
537040,22423,48,10.95,13089.0,United Kingdom
537041,22427,1,5.95,16033.0,United Kingdom
537041,22193,1,8.5,16033.0,United Kingdom
537042,21756,2,5.95,13838.0,United Kingdom
537042,85014A,1,5.95,13838.0,United Kingdom
537042,85014B,1,5.95,13838.0,United Kingdom
537042,15056P,2,5.95,13838.0,United Kingdom
537042,15056N,1,5.95,13838.0,United Kingdom
537042,20679,1,5.95,13838.0,United Kingdom
537042,15056BL,1,5.95,13838.0,United Kingdom
537042,21524,1,7.95,13838.0,United Kingdom
537042,21259,1,5.95,13838.0,United Kingdom
537042,21755,1,5.95,13838.0,United Kingdom
537042,22423,1,12.75,13838.0,United Kingdom
537042,22624,1,8.5,13838.0,United Kingdom
537042,22968,1,9.95,13838.0,United Kingdom
537044,22802,2,19.95,18055.0,United Kingdom
537044,22947,2,16.95,18055.0,United Kingdom
537044,21258,2,12.75,18055.0,United Kingdom
537045,90175C,1,8.95,15038.0,United Kingdom
537045,90175A,1,8.95,15038.0,United Kingdom
537046,22169,16,7.65,18109.0,United Kingdom
537046,82484,2,6.45,18109.0,United Kingdom
537046,82486,1,7.95,18109.0,United Kingdom
537046,85064,1,5.45,18109.0,United Kingdom
537046,85066,2,12.75,18109.0,United Kingdom
537046,21259,8,5.95,18109.0,United Kingdom
537047,21754,18,5.45,13069.0,United Kingdom
537049,21623,2,9.95,16241.0,United Kingdom
537049,21621,2,8.5,16241.0,United Kingdom
537051,82483,2,5.95,15708.0,United Kingdom
537051,22799,1,8.5,15708.0,United Kingdom
537051,22625,1,8.5,15708.0,United Kingdom
537051,22624,1,8.5,15708.0,United Kingdom
537051,85064,2,5.45,15708.0,United Kingdom
537051,22776,2,9.95,15708.0,United Kingdom
537051,72760B,2,9.95,15708.0,United Kingdom
537052,22423,16,10.95,16839.0,United Kingdom
537053,22926,2,5.95,16168.0,United Kingdom
537053,22927,2,5.95,16168.0,United Kingdom
537055,15056BL,2,5.95,16814.0,United Kingdom
537055,22415,1,7.95,16814.0,United Kingdom
537055,21755,6,5.95,16814.0,United Kingdom
537055,21754,6,5.95,16814.0,United Kingdom
537057,22618,1,9.95,15351.0,United Kingdom
537057,22839,1,14.95,15351.0,United Kingdom
537057,22840,2,7.95,15351.0,United Kingdom
537058,22941,2,8.5,13269.0,United Kingdom
537058,22752,2,8.5,13269.0,United Kingdom
537059,22752,1,8.5,14813.0,United Kingdom
537059,22752,3,8.5,14813.0,United Kingdom
537067,22654,1,5.95,14813.0,United Kingdom
537067,21955,1,7.95,14813.0,United Kingdom
537065,22846,1,16.95,12567.0,France
537065,22968,8,8.5,12567.0,France
537065,20750,6,7.95,12567.0,France
537065,20749,2,7.95,12567.0,France
537065,22423,2,12.75,12567.0,France
537065,22634,2,9.95,12567.0,France
537065,22635,2,9.95,12567.0,France
537065,22636,2,8.5,12567.0,France
537065,22180,4,9.95,12567.0,France
537065,21054,6,8.95,12567.0,France
537065,21055,6,8.95,12567.0,France
537065,84963A,4,42.95,12567.0,France
537065,POST,9,18.0,12567.0,France
537077,85135C,1,7.95,17062.0,United Kingdom
537077,22795,2,6.75,17062.0,United Kingdom
537077,22636,3,8.5,17062.0,United Kingdom
537081,15056BL,12,5.95,15332.0,Lithuania
537081,15056N,12,5.95,15332.0,Lithuania
537081,20679,12,5.95,15332.0,Lithuania
537111,22634,1,9.95,14810.0,United Kingdom
537111,22635,1,9.95,14810.0,United Kingdom
537126,22501,2,9.95,18118.0,United Kingdom
537126,22847,1,16.95,18118.0,United Kingdom
537126,22925,1,5.95,18118.0,United Kingdom
537126,21110,2,6.75,18118.0,United Kingdom
537126,21623,1,9.95,18118.0,United Kingdom
537126,85135B,1,7.95,18118.0,United Kingdom
537126,85136C,1,7.95,18118.0,United Kingdom
537126,22061,2,9.95,18118.0,United Kingdom
537126,22635,2,9.95,18118.0,United Kingdom
537126,22618,1,9.95,18118.0,United Kingdom
537126,22634,1,9.95,18118.0,United Kingdom
537129,84358,1,9.95,13506.0,United Kingdom
537129,48185,2,7.95,13506.0,United Kingdom
537128,22890,1,9.95,12841.0,United Kingdom
537128,22468,4,6.75,12841.0,United Kingdom
537128,22499,2,5.95,12841.0,United Kingdom
537130,22795,1,6.75,17796.0,United Kingdom
537130,22829,1,9.95,17796.0,United Kingdom
537130,22926,2,5.95,17796.0,United Kingdom
537130,22427,1,5.95,17796.0,United Kingdom
537131,22121,2,5.95,15716.0,United Kingdom
537131,22365,1,7.95,15716.0,United Kingdom
537131,22121,1,5.95,15716.0,United Kingdom
537133,47567B,1,5.95,18156.0,United Kingdom
537133,21625,1,6.95,18156.0,United Kingdom
537133,22123,1,5.95,18156.0,United Kingdom
537133,21042,1,5.95,18156.0,United Kingdom
537133,21625,1,6.95,18156.0,United Kingdom
537133,21042,1,5.95,18156.0,United Kingdom
537135,22423,1,12.75,17059.0,United Kingdom
537135,21625,2,6.95,17059.0,United Kingdom
537135,85064,2,5.45,17059.0,United Kingdom
537135,85066,2,12.75,17059.0,United Kingdom
537135,22366,1,7.95,17059.0,United Kingdom
537135,21259,2,5.95,17059.0,United Kingdom
537135,21621,2,8.5,17059.0,United Kingdom
537136,22894,1,8.5,12748.0,United Kingdom
537136,21351,18,5.95,12748.0,United Kingdom
537137,21257,2,7.95,16327.0,United Kingdom
537138,22795,2,6.75,17211.0,United Kingdom
537139,22423,1,12.75,17026.0,United Kingdom
537140,20685,1,7.95,12748.0,United Kingdom
537141,22193,1,8.5,15570.0,United Kingdom
537141,22191,1,8.5,15570.0,United Kingdom
537141,22192,1,8.5,15570.0,United Kingdom
537141,22424,2,12.75,15570.0,United Kingdom
537141,22626,1,8.5,15570.0,United Kingdom
537141,22627,1,8.5,15570.0,United Kingdom
537141,22624,1,8.5,15570.0,United Kingdom
537141,22625,1,8.5,15570.0,United Kingdom
537142,22844,1,8.5,12748.0,United Kingdom
537144,84352,1,16.95,15880.0,United Kingdom
537144,85014B,1,5.95,15880.0,United Kingdom
537144,21623,2,9.95,15880.0,United Kingdom
537144,21110,1,6.75,15880.0,United Kingdom
537153,85135B,3,7.95,16718.0,United Kingdom
537153,22941,6,8.5,16718.0,United Kingdom
537153,85135B,1,7.95,16718.0,United Kingdom
537154,22624,4,8.5,15808.0,United Kingdom
537154,22625,4,8.5,15808.0,United Kingdom
537154,22192,1,8.5,15808.0,United Kingdom
537154,22193,1,8.5,15808.0,United Kingdom
537154,22654,4,5.95,15808.0,United Kingdom
537156,21340,2,12.75,17858.0,United Kingdom
537156,21761,1,29.95,17858.0,United Kingdom
537156,22830,1,26.95,17858.0,United Kingdom
537159,21217,1,9.95,14527.0,United Kingdom
537159,22946,2,16.95,14527.0,United Kingdom
537159,21630,1,8.95,14527.0,United Kingdom
537159,21623,1,9.95,14527.0,United Kingdom
537159,82484,1,6.45,14527.0,United Kingdom
537159,22765,1,14.95,14527.0,United Kingdom
537159,22193,2,8.5,14527.0,United Kingdom
537159,21258,3,12.75,14527.0,United Kingdom
537160,22605,1,14.95,14161.0,United Kingdom
537160,21754,6,5.95,14161.0,United Kingdom
537160,22752,2,8.5,14161.0,United Kingdom
537176,21657,3,6.95,16411.0,United Kingdom
537176,21754,3,5.95,16411.0,United Kingdom
537179,21523,10,7.95,13767.0,United Kingdom
537192,21623,1,9.95,16402.0,United Kingdom
537192,22499,1,5.95,16402.0,United Kingdom
537192,22487,1,9.95,16402.0,United Kingdom
537192,20748,1,12.75,16402.0,United Kingdom
537192,21109,1,6.75,16402.0,United Kingdom
537193,22890,1,9.95,15023.0,United Kingdom
537193,22890,1,9.95,15023.0,United Kingdom
537193,22822,2,5.95,15023.0,United Kingdom
537193,22770,1,14.95,15023.0,United Kingdom
537196,22607,1,9.95,15426.0,United Kingdom
537196,21754,1,5.95,15426.0,United Kingdom
537196,21624,1,5.95,15426.0,United Kingdom
537196,47567B,1,5.95,15426.0,United Kingdom
537196,47567B,1,5.95,15426.0,United Kingdom
537196,35004B,1,5.45,15426.0,United Kingdom
537196,22121,1,5.95,15426.0,United Kingdom
537196,82486,1,7.95,15426.0,United Kingdom
537196,82483,1,5.95,15426.0,United Kingdom
537196,21754,2,5.95,15426.0,United Kingdom
537196,21340,1,12.75,15426.0,United Kingdom
537196,21361,1,12.75,15426.0,United Kingdom
537196,22427,1,5.95,15426.0,United Kingdom
537195,84865,1,8.5,15311.0,United Kingdom
537195,84563A,2,5.95,15311.0,United Kingdom
537195,84563B,1,5.95,15311.0,United Kingdom
537195,22502,2,5.95,15311.0,United Kingdom
537195,85014A,1,5.95,15311.0,United Kingdom
537195,21258,8,10.95,15311.0,United Kingdom
537195,37449,8,8.5,15311.0,United Kingdom
537197,22843,2,6.75,12647.0,Germany
537197,22842,2,6.75,12647.0,Germany
537197,84968A,1,12.75,12647.0,Germany
537197,POST,3,18.0,12647.0,Germany
537197,22624,2,8.5,12647.0,Germany
537197,22847,1,16.95,12647.0,Germany
537198,20685,10,6.75,12647.0,Germany
537198,POST,1,18.0,12647.0,Germany
537199,22443,1,7.95,15894.0,United Kingdom
537201,22781,2,7.65,12472.0,Germany
537201,22968,2,9.95,12472.0,Germany
537201,20750,4,7.95,12472.0,Germany
537201,22423,4,12.75,12472.0,Germany
537201,POST,6,18.0,12472.0,Germany
537201,22636,4,8.5,12472.0,Germany
537202,48138,2,7.95,14506.0,United Kingdom
537202,48111,1,7.95,14506.0,United Kingdom
537202,20685,1,7.95,14506.0,United Kingdom
537202,48184,1,7.95,14506.0,United Kingdom
537202,21623,1,9.95,14506.0,United Kingdom
537207,22841,1,7.95,17402.0,United Kingdom
537207,48194,1,7.95,17402.0,United Kingdom
537207,85135B,1,7.95,17402.0,United Kingdom
537207,21756,1,5.95,17402.0,United Kingdom
537207,20750,1,7.95,17402.0,United Kingdom
537207,22635,4,9.95,17402.0,United Kingdom
537207,22636,4,8.5,17402.0,United Kingdom
537207,22838,2,14.95,17402.0,United Kingdom
537207,22427,1,5.95,17402.0,United Kingdom
537208,90082B,1,6.35,15889.0,United Kingdom
537208,90082D,1,6.35,15889.0,United Kingdom
537208,90082B,1,6.35,15889.0,United Kingdom
537208,21277,1,21.95,15889.0,United Kingdom
537208,48187,1,7.95,15889.0,United Kingdom
537208,22428,1,6.95,15889.0,United Kingdom
537208,90082D,1,6.35,15889.0,United Kingdom
537208,90082B,1,6.35,15889.0,United Kingdom
537208,90062,1,12.75,15889.0,United Kingdom
537209,21115,1,6.75,14606.0,United Kingdom
537209,20750,2,7.95,14606.0,United Kingdom
537209,21056,1,8.95,14606.0,United Kingdom
537209,82486,1,7.95,14606.0,United Kingdom
537209,20749,2,7.95,14606.0,United Kingdom
537209,21042,2,5.95,14606.0,United Kingdom
537210,22942,1,8.5,15953.0,United Kingdom
537211,22215,2,8.5,16143.0,United Kingdom
537212,22625,2,8.5,12720.0,Germany
537212,22624,2,8.5,12720.0,Germany
537212,POST,4,18.0,12720.0,Germany
537215,85064,6,5.45,12747.0,United Kingdom
537215,82484,36,5.55,12747.0,United Kingdom
537216,84658,6,6.95,15502.0,United Kingdom
537216,82484,10,6.45,15502.0,United Kingdom
537216,22625,2,8.5,15502.0,United Kingdom
537216,21906,4,6.75,15502.0,United Kingdom
537217,22849,4,14.95,15502.0,United Kingdom
537217,22847,4,14.95,15502.0,United Kingdom
537217,22927,4,5.95,15502.0,United Kingdom
537217,22926,4,5.95,15502.0,United Kingdom
537219,21217,2,9.95,14081.0,United Kingdom
537219,21527,2,7.95,14081.0,United Kingdom
537219,22841,1,7.95,14081.0,United Kingdom
537219,21843,2,10.95,14081.0,United Kingdom
537219,22423,2,12.75,14081.0,United Kingdom
537219,22618,1,9.95,14081.0,United Kingdom
537219,20750,1,7.95,14081.0,United Kingdom
537219,20749,1,7.95,14081.0,United Kingdom
537221,22942,1,8.5,17965.0,United Kingdom
537222,85135C,1,7.95,14404.0,United Kingdom
537222,21955,1,7.95,14404.0,United Kingdom
537222,22423,1,12.75,14404.0,United Kingdom
537223,85048,4,7.95,13579.0,United Kingdom
537223,21055,1,8.95,13579.0,United Kingdom
537224,22829,2,9.95,13174.0,United Kingdom
537224,22461,2,12.75,13174.0,United Kingdom
537224,22833,1,49.95,13174.0,United Kingdom
537224,20685,1,7.95,13174.0,United Kingdom
537224,48194,1,7.95,13174.0,United Kingdom
537224,48187,1,7.95,13174.0,United Kingdom
537224,22690,1,7.95,13174.0,United Kingdom
537224,22768,2,9.95,13174.0,United Kingdom
537224,84881,2,6.35,13174.0,United Kingdom
537224,22830,1,26.95,13174.0,United Kingdom
537224,22767,2,9.95,13174.0,United Kingdom
537224,21361,1,12.75,13174.0,United Kingdom
537224,22622,2,9.95,13174.0,United Kingdom
537224,85048,6,7.95,13174.0,United Kingdom
537224,21351,5,6.75,13174.0,United Kingdom
537224,21351,1,6.75,13174.0,United Kingdom
537225,84795B,4,7.95,12748.0,United Kingdom
537225,22927,1,5.95,12748.0,United Kingdom
537225,22926,1,5.95,12748.0,United Kingdom
537225,22625,1,8.5,12748.0,United Kingdom
537225,22832,2,10.75,12748.0,United Kingdom
537225,22283,2,7.95,12748.0,United Kingdom
537225,85027L,1,7.95,12748.0,United Kingdom
537225,84709B,1,5.95,12748.0,United Kingdom
537225,22424,2,12.75,12748.0,United Kingdom
537225,21657,2,6.95,12748.0,United Kingdom
537225,84707B,1,9.95,12748.0,United Kingdom
537226,22927,2,5.95,15987.0,United Kingdom
537226,20781,2,5.49,15987.0,United Kingdom
537227,22941,2,8.5,17677.0,United Kingdom
537227,22193,2,8.5,17677.0,United Kingdom
537227,15056N,3,5.95,17677.0,United Kingdom
537227,85014A,3,5.95,17677.0,United Kingdom
537231,48194,2,7.95,13652.0,United Kingdom
537231,48111,2,7.95,13652.0,United Kingdom
537231,21109,2,6.75,13652.0,United Kingdom
537231,21110,2,6.75,13652.0,United Kingdom
537233,22654,6,5.95,17428.0,United Kingdom
537233,21259,2,5.95,17428.0,United Kingdom
537233,82484,12,5.55,17428.0,United Kingdom
537235,22622,156,8.5,17381.0,United Kingdom
537236,85048,4,7.95,16858.0,United Kingdom
537236,48184,3,7.95,16858.0,United Kingdom
537236,21527,12,6.95,16858.0,United Kingdom
537236,22179,2,6.75,16858.0,United Kingdom
537236,22468,2,6.75,16858.0,United Kingdom
537238,47567B,2,5.95,16161.0,United Kingdom
537238,21042,2,5.95,16161.0,United Kingdom
537238,21257,2,7.95,16161.0,United Kingdom
537239,22767,2,9.95,18219.0,United Kingdom
537239,22796,2,9.95,18219.0,United Kingdom
537239,22795,2,6.75,18219.0,United Kingdom
537239,22844,2,8.5,18219.0,United Kingdom
537239,21754,3,5.95,18219.0,United Kingdom
537242,48194,2,7.95,14748.0,United Kingdom
537242,48111,2,7.95,14748.0,United Kingdom
537246,POST,1,28.0,12808.0,Portugal
537248,84968F,1,12.75,15899.0,United Kingdom
537250,POST,1,18.0,12708.0,Germany
537254,22606,1,15.95,15898.0,United Kingdom
537254,22941,1,8.5,15898.0,United Kingdom
537254,21843,1,10.95,15898.0,United Kingdom
537254,47567B,1,5.95,15898.0,United Kingdom
537256,20685,10,6.75,16210.0,United Kingdom
537257,20903,2,6.35,17691.0,United Kingdom
537257,20749,2,7.95,17691.0,United Kingdom
537257,82486,2,7.95,17691.0,United Kingdom
